,Symbol,Name,MarketCap,Sector,Industry
5864,MICTW,"Micronet Enertec Technologies, Inc.",0.0,Capital Goods,Electrical Products
5865,MHO^A,"M/I Homes, Inc.",0.0,n/a,n/a
5866,MTB^C,M&T Bank Corporation,0.0,n/a,n/a
5867,MTB^,M&T Bank Corporation,0.0,n/a,n/a
5868,VNRAP,Vanguard Natural Resources LLC,0.0,Energy,Oil & Gas Production
5869,MCX,Medley Capital Corporation,0.0,n/a,n/a
5870,MKC.V,"McCormick & Company, Incorporated",0.0,Consumer Non-Durables,Packaged Foods
5871,MER^P,"Merrill Lynch & Co., Inc.",0.0,n/a,n/a
5872,MFA^B,"MFA Financial, Inc.",0.0,n/a,n/a
5873,MET^A,"MetLife, Inc.",0.0,n/a,n/a
5874,PIY,"Merrill Lynch Depositor, Inc.",0.0,Finance,Finance: Consumer Services
5875,MSDIW,"Monster Digital, Inc.",0.0,Technology,Electronic Components
5876,CCFI,Community Choice Financial Inc.,0.0,n/a,n/a
5877,CYHHZ,"Community Health Systems, Inc.",0.0,Health Care,Hospital/Nursing Management
5878,MER^K,"Merrill Lynch & Co., Inc.",0.0,n/a,n/a
5879,CONG,congatec Holding AG,0.0,n/a,n/a
5880,MDLX,Medley LLC,0.0,Finance,Investment Managers
5881,MDLQ,Medley LLC,0.0,n/a,n/a
5882,EAE,"Entergy Arkansas, Inc.",0.0,Public Utilities,Electric Utilities: Central
5883,HL^B,Hecla Mining Company,0.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
5884,EPR^C,EPR Properties,0.0,n/a,n/a
5885,SWJ,"Stanley Black & Decker, Inc.",0.0,Capital Goods,Industrial Machinery/Components
5886,STT^C,State Street Corporation,0.0,n/a,n/a
5887,SLRA,Solar Capital Ltd.,0.0,n/a,n/a
5888,SPG^J,"Simon Property Group, Inc.",0.0,n/a,n/a
5889,VNO^G,Vornado Realty Trust,0.0,n/a,n/a
5890,AXARW,Axar Acquisition Corp.,0.0,Finance,Business Services
5891,SLTB,Scorpio Bulkers Inc.,0.0,Transportation,Marine Transportation
5892,SBNA,Scorpio Tankers Inc.,0.0,Transportation,Marine Transportation
5893,SBNB,Scorpio Tankers Inc.,0.0,Transportation,Marine Transportation
5894,SOHOM,Sotherly Hotels LP,0.0,Consumer Services,Hotels/Resorts
5895,TNP^C,Tsakos Energy Navigation Ltd,0.0,n/a,n/a
5896,RILYL,"B. Riley Financial, Inc.",0.0,Miscellaneous,Business Services
5897,SOHOB,Sotherly Hotels Inc.,0.0,Consumer Services,Real Estate Investment Trusts
5898,SSW^D,Seaspan Corporation,0.0,n/a,n/a
5899,SNOAW,"Sonoma Pharmaceuticals, Inc.",0.0,Health Care,Major Pharmaceuticals
5900,SSW^E,Seaspan Corporation,0.0,n/a,n/a
5901,TNP^B,Tsakos Energy Navigation Ltd,0.0,n/a,n/a
5902,SSW^G,Seaspan Corporation,0.0,n/a,n/a
5903,SSW^H,Seaspan Corporation,0.0,n/a,n/a
5904,AXARU,Axar Acquisition Corp.,0.0,Finance,Business Services
5905,TMK^C,Torchmark Corporation,0.0,n/a,n/a
5906,TPVZ,TriplePoint Venture Growth BDC Corp.,0.0,n/a,n/a
5907,TCCB,Triangle Capital Corporation,0.0,n/a,n/a
5908,TCCA,Triangle Capital Corporation,0.0,n/a,n/a
5909,AHPAW,Avista Healthcare Public Acquisition Corp.,0.0,Finance,Business Services
5910,AHPAU,Avista Healthcare Public Acquisition Corp.,0.0,Finance,Business Services
5911,SSWN,Seaspan Corporation,0.0,Transportation,Marine Transportation
5912,JBN,Select Asset Inc.,0.0,Finance,Finance: Consumer Services
5913,PIXY,"ShiftPixy, Inc.",0.0,n/a,n/a
5914,SCCI,"Shimmick Construction Company, Inc.",0.0,n/a,n/a
5915,CELGZ,Celgene Corporation,0.0,Health Care,Major Pharmaceuticals
5916,STAG^C,"Stag Industrial, Inc.",0.0,n/a,n/a
5917,PL^C,Protective Life Corporation,0.0,n/a,n/a
5918,CTY,Qwest Corporation,0.0,Public Utilities,Telecommunications Equipment
5919,RBIO,"rEVO Biologics, Inc.",0.0,n/a,n/a
5920,SWNC,Southwestern Energy Company,0.0,Energy,Oil & Gas Production
5921,PAVMW,PAVmed Inc.,0.0,Health Care,Medical/Dental Instruments
5922,TMK^B,Torchmark Corporation,0.0,n/a,n/a
5923,TCRZ,"THL Credit, Inc.",0.0,n/a,n/a
5924,SCE^F,Southern California Edison Company,0.0,n/a,n/a
5925,TCRX,"THL Credit, Inc.",0.0,n/a,n/a
5926,SCE^G,Southern California Edison Company,0.0,n/a,n/a
5927,SCE^H,Southern California Edison Company,0.0,n/a,n/a
5928,RXIIW,RXi Pharmaceuticals Corporation,0.0,Health Care,Major Pharmaceuticals
5929,SCE^J,Southern California Edison Company,0.0,n/a,n/a
5930,SCE^K,Southern California Edison Company,0.0,n/a,n/a
5931,SOJA,Southern Company (The),0.0,Public Utilities,Electric Utilities: Central
5932,SOJB,Southern Company (The),0.0,Public Utilities,Electric Utilities: Central
5933,THGA,"The Hanover Insurance Group, Inc.",0.0,Finance,Property-Casualty Insurers
5934,SRVA,"SIRVA, Inc.",0.0,n/a,n/a
5935,SLG^I,SL Green Realty Corporation,0.0,n/a,n/a
5936,GDL^B,The GDL Fund,0.0,n/a,n/a
5937,SBNYW,Signature Bank,0.0,Finance,Major Banks
5938,GRX^B,The Gabelli Healthcare & Wellness Trust,0.0,n/a,n/a
5939,SPE^B,Special Opportunities Fund Inc.,0.0,n/a,n/a
5940,STAG^B,"Stag Industrial, Inc.",0.0,n/a,n/a
5941,GRX^A,The Gabelli Healthcare & Wellness Trust,0.0,n/a,n/a
5942,SANW,S&W Seed Company,0.0,Consumer Non-Durables,Farming/Seeds/Milling
5943,PBCTP,"People&#39;s United Financial, Inc.",0.0,Finance,Savings Institutions
5944,TY^,Tri Continental Corporation,0.0,Consumer Services,Miscellaneous
5945,SNGXW,"Soligenix, Inc.",0.0,Health Care,Major Pharmaceuticals
5946,AMBCW,"Ambac Financial Group, Inc.",0.0,Finance,Property-Casualty Insurers
5947,JBR,Select Asset Inc.,0.0,Finance,Finance: Consumer Services
5948,TCB^B,TCF Financial Corporation,0.0,n/a,n/a
5949,TCB^C,TCF Financial Corporation,0.0,n/a,n/a
5950,TGP^A,Teekay LNG Partners L.P.,0.0,n/a,n/a
5951,TOO^A,Teekay Offshore Partners L.P.,0.0,n/a,n/a
5952,TDE,"Telephone and Data Systems, Inc.",0.0,Public Utilities,Telecommunications Equipment
5953,SHLDW,Sears Holdings Corporation,0.0,Consumer Services,Department/Specialty Retail Stores
5954,IBUY,Amplify Online Retail ETF,0.0,n/a,n/a
5955,SHO^F,"Sunstone Hotel Investors, Inc.",0.0,n/a,n/a
5956,STT^E,State Street Corporation,0.0,n/a,n/a
5957,STT^G,State Street Corporation,0.0,n/a,n/a
5958,SCHW^C,The Charles Schwab Corporation,0.0,n/a,n/a
5959,PUMP,"Asante Solutions, Inc.",0.0,n/a,n/a
5960,SCHW^B,The Charles Schwab Corporation,0.0,n/a,n/a
5961,AES^C,The AES Corporation,0.0,Basic Industries,Electric Utilities: Central
5962,ASRVP,AmeriServ Financial Inc.,0.0,Finance,Major Banks
5963,SCQ,Stellus Capital Investment Corporation,0.0,n/a,n/a
5964,TRNO^A,Terreno Realty Corporation,0.0,n/a,n/a
5965,SF^A,Stifel Financial Corporation,0.0,Finance,Investment Bankers/Brokers/Service
5966,TVE,Tennessee Valley Authority,0.0,Public Utilities,Electric Utilities: Central
5967,TVC,Tennessee Valley Authority,0.0,Public Utilities,Electric Utilities: Central
5968,SRTSW,"Sensus Healthcare, Inc.",0.0,Health Care,Medical/Dental Instruments
5969,TDJ,"Telephone and Data Systems, Inc.",0.0,Public Utilities,Telecommunications Equipment
5970,SNHNL,Senior Housing Properties Trust,0.0,Consumer Services,Real Estate Investment Trusts
5971,SNHNI,Senior Housing Properties Trust,0.0,Consumer Services,Real Estate Investment Trusts
5972,GJH,STRATS Trust,0.0,Finance,Finance: Consumer Services
5973,AGIIL,"Argo Group International Holdings, Ltd.",0.0,Finance,Specialty Insurers
5974,GJO,STRATS Trust,0.0,Finance,Finance: Consumer Services
5975,TCB.WS,TCF Financial Corporation,0.0,n/a,n/a
5976,TCO^K,"Taubman Centers, Inc.",0.0,n/a,n/a
5977,TCO^J,"Taubman Centers, Inc.",0.0,n/a,n/a
5978,TDA,"Telephone and Data Systems, Inc.",0.0,Public Utilities,Telecommunications Equipment
5979,SGZA,"Selective Insurance Group, Inc.",0.0,Finance,Property-Casualty Insurers
5980,TALL,Royal Bank Of Canada,0.0,Finance,Commercial Banks
5981,SCACU,Saban Capital Acquisition Corp.,0.0,n/a,n/a
5982,SCHW^D,The Charles Schwab Corporation,0.0,n/a,n/a
5983,SCACW,Saban Capital Acquisition Corp.,0.0,Finance,Business Services
5984,GCVRZ,Sanofi,0.0,Health Care,Major Pharmaceuticals
5985,STI.WS.A,"SunTrust Banks, Inc.",0.0,n/a,n/a
5986,STI.WS.B,"SunTrust Banks, Inc.",0.0,n/a,n/a
5987,STI^A,"SunTrust Banks, Inc.",0.0,n/a,n/a
5988,BPOPM,"Popular, Inc.",0.0,Finance,Major Banks
5989,STI^E,"SunTrust Banks, Inc.",0.0,n/a,n/a
5990,SHIPW,Seanergy Maritime Holdings Corp,0.0,Transportation,Marine Transportation
5991,TI.A,Telecom Italia S.P.A.,0.0,n/a,n/a
5992,NGLS^A,Targa Resources Partners LP,0.0,n/a,n/a
5993,SNV^C,Synovus Financial Corp.,0.0,n/a,n/a
5994,ANAB,"AnaptysBio, Inc.",0.0,n/a,n/a
5995,GJP,"Synthetic Fixed-Income Securities, Inc.",0.0,n/a,n/a
5996,GJR,"Synthetic Fixed-Income Securities, Inc.",0.0,n/a,n/a
5997,TOO^B,Teekay Offshore Partners L.P.,0.0,n/a,n/a
5998,APDNW,Applied DNA Sciences Inc,0.0,Consumer Services,Other Consumer Services
5999,STT^D,State Street Corporation,0.0,n/a,n/a
6000,GJT,"Synthetic Fixed-Income Securities, Inc.",0.0,Finance,Finance: Consumer Services
6001,GJV,"Synthetic Fixed-Income Securities, Inc.",0.0,Finance,Finance: Consumer Services
6002,AMEH,"Apollo Medical Holdings, Inc.",0.0,n/a,n/a
6003,SBFGP,"SB Financial Group, Inc.",0.0,Finance,Major Banks
6004,ANDAR,Andina Acquisition Corp. II,0.0,Finance,Business Services
6005,JPT,Nuveen Preferred and Income 2022 Term Fund,0.0,n/a,n/a
6006,WFC^N,Wells Fargo & Company,0.0,n/a,n/a
6007,EPR^E,EPR Properties,0.0,n/a,n/a
6008,ONSIZ,"Oncobiologics, Inc.",0.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
6009,PPX,"PPL Capital Funding, Inc.",0.0,Public Utilities,Electric Utilities: Central
6010,WFC^O,Wells Fargo & Company,0.0,n/a,n/a
6011,PTHN,Patheon N.V.,0.0,Health Care,Major Pharmaceuticals
6012,NMK^C,"Niagara Mohawk Holdings, Inc.",0.0,Public Utilities,Power Generation
6013,QPACW,Quinpario Acquisition Corp. 2,0.0,Finance,Business Services
6014,ABEOW,Abeona Therapeutics Inc.,0.0,Health Care,Major Pharmaceuticals
6015,QPACU,Quinpario Acquisition Corp. 2,0.0,Finance,Business Services
6016,TMUSP,"T-Mobile US, Inc.",0.0,Public Utilities,Telecommunications Equipment
6017,CHEKW,Check-Cap Ltd.,0.0,Health Care,Medical Electronics
6018,WALA,Western Alliance Bancorporation,0.0,Finance,Major Banks
6019,NYLD.A,"NRG Yield, Inc.",0.0,n/a,n/a
6020,NS^A,Nustar Energy L.P.,0.0,n/a,n/a
6021,NSS,"NuStar Logistics, L.P.",0.0,Energy,Natural Gas Distribution
6022,NUROW,"NeuroMetrix, Inc.",0.0,Health Care,Medical/Dental Instruments
6023,HCN^J,Welltower Inc.,0.0,n/a,n/a
6024,HOTRW,"Chanticleer Holdings, Inc.",0.0,Consumer Services,Restaurants
6025,NYMTO,"New York Mortgage Trust, Inc.",0.0,Consumer Services,Real Estate Investment Trusts
6026,HCN^I,Welltower Inc.,0.0,n/a,n/a
6027,CFCOW,CF Corporation,0.0,Finance,Business Services
6028,CFCOU,CF Corporation,0.0,Finance,Business Services
6029,NYMTP,"New York Mortgage Trust, Inc.",0.0,Finance,Finance: Consumer Services
6030,WFE^A,Wells Fargo & Company,0.0,n/a,n/a
6031,WFC^X,Wells Fargo & Company,0.0,n/a,n/a
6032,WPXP,"WPX Energy, Inc.",0.0,Energy,Oil & Gas Production
6033,NMK^B,"Niagara Mohawk Holdings, Inc.",0.0,Public Utilities,Power Generation
6034,WFC^W,Wells Fargo & Company,0.0,n/a,n/a
6035,METC,"Ramaco Resources, Inc.",0.0,n/a,n/a
6036,PBR.A,Petroleo Brasileiro S.A.- Petrobras,0.0,n/a,n/a
6037,PYT,PPlus Trust,0.0,Finance,Finance: Consumer Services
6038,OPGNW,"OpGen, Inc.",0.0,Health Care,Medical Specialities
6039,PYS,PPlus Trust,0.0,Finance,Finance: Consumer Services
6040,PBB,Prospect Capital Corporation,0.0,n/a,n/a
6041,WRB^C,W.R. Berkley Corporation,0.0,n/a,n/a
6042,WRB^D,W.R. Berkley Corporation,0.0,n/a,n/a
6043,OPXAW,"Opexa Therapeutics, Inc.",0.0,Health Care,Major Pharmaceuticals
6044,ADXSW,"Advaxis, Inc.",0.0,Health Care,Major Pharmaceuticals
6045,RSAS,RESAAS Services Inc.,0.0,n/a,n/a
6046,OSBCP,"Old Second Bancorp, Inc.",0.0,Finance,Major Banks
6047,VNO^I,Vornado Realty Trust,0.0,n/a,n/a
6048,VNO^K,Vornado Realty Trust,0.0,n/a,n/a
6049,PEI^A,Pennsylvania Real Estate Investment Trust,0.0,n/a,n/a
6050,VNO^L,Vornado Realty Trust,0.0,n/a,n/a
6051,PEI^B,Pennsylvania Real Estate Investment Trust,0.0,n/a,n/a
6052,PEB^C,Pebblebrook Hotel Trust,0.0,n/a,n/a
6053,PVTD,"PrivateBancorp, Inc.",0.0,Finance,Major Banks
6054,PNC.WS,"PNC Financial Services Group, Inc. (The)",0.0,n/a,n/a
6055,CAPNW,"Capnia, Inc.",0.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
6056,PNC^Q,"PNC Financial Services Group, Inc. (The)",0.0,n/a,n/a
6057,CLACW,Capitol Acquisition Corp. III,0.0,Finance,Business Services
6058,PNC^P,"PNC Financial Services Group, Inc. (The)",0.0,n/a,n/a
6059,PBI^B,Pitney Bowes Inc.,0.0,n/a,n/a
6060,PNTA,PennantPark Investment Corporation,0.0,n/a,n/a
6061,ONSIW,"Oncobiologics, Inc.",0.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
6062,IMED,PureFunds ETFx HealthTech ETF,0.0,n/a,n/a
6063,PEB^D,Pebblebrook Hotel Trust,0.0,n/a,n/a
6064,RNVAZ,"Rennova Health, Inc.",0.0,Health Care,Precision Instruments
6065,ONTXW,"Onconova Therapeutics, Inc.",0.0,Health Care,Major Pharmaceuticals
6066,WRB^B,W.R. Berkley Corporation,0.0,n/a,n/a
6067,NYCB^U,"New York Community Bancorp, Inc.",0.0,n/a,n/a
6068,NEE^C,"NextEra Energy, Inc.",0.0,n/a,n/a
6069,NEE^G,"NextEra Energy, Inc.",0.0,n/a,n/a
6070,NEE^H,"NextEra Energy, Inc.",0.0,n/a,n/a
6071,OMAA,OM Asset Management plc,0.0,Finance,Investment Managers
6072,NXTDW,NXT-ID Inc.,0.0,Consumer Services,Diversified Commercial Services
6073,OBSV,ObsEva SA,0.0,n/a,n/a
6074,FINQ,Purefunds Solactive FinTech ETF,0.0,n/a,n/a
6075,PRE^F,PartnerRe Ltd.,0.0,n/a,n/a
6076,PRE^G,PartnerRe Ltd.,0.0,n/a,n/a
6077,SIVBO,SVB Financial Group,0.0,Finance,Major Banks
6078,PRE^H,PartnerRe Ltd.,0.0,n/a,n/a
6079,WFC^J,Wells Fargo & Company,0.0,n/a,n/a
6080,TCBIL,"Texas Capital Bancshares, Inc.",0.0,Finance,Major Banks
6081,TRPX,Therapix Biosciences Ltd.,0.0,n/a,n/a
6082,TCBIW,"Texas Capital Bancshares, Inc.",0.0,Finance,Major Banks
6083,CERCZ,Cerecor Inc.,0.0,Health Care,Major Pharmaceuticals
6084,CERCW,Cerecor Inc.,0.0,Health Care,Major Pharmaceuticals
6085,WFC^T,Wells Fargo & Company,0.0,n/a,n/a
6086,NEWTL,Newtek Business Services Corp.,0.0,n/a,n/a
6087,NEWTZ,Newtek Business Services Corp.,0.0,n/a,n/a
6088,ORG,The Organics ETF,0.0,n/a,n/a
6089,NXEOU,"Nexeo Solutions, Inc.",0.0,Consumer Durables,Specialty Chemicals
6090,NXEOW,"Nexeo Solutions, Inc.",0.0,Consumer Durables,Specialty Chemicals
6091,CDEVW,"Centennial Resource Development, Inc.",0.0,Energy,Oil & Gas Production
6092,WFC^R,Wells Fargo & Company,0.0,n/a,n/a
6093,WFC^Q,Wells Fargo & Company,0.0,n/a,n/a
6094,WFC^P,Wells Fargo & Company,0.0,n/a,n/a
6095,CLRBZ,"Cellectar Biosciences, Inc.",0.0,Health Care,Major Pharmaceuticals
6096,CLRBW,"Cellectar Biosciences, Inc.",0.0,Health Care,Major Pharmaceuticals
6097,APOPW,Cellect Biotechnology Ltd.,0.0,n/a,n/a
6098,WPG^H,Washington Prime Group Inc.,0.0,n/a,n/a
6099,OIBR.C,Oi S.A.,0.0,n/a,n/a
6100,OFG^D,OFG Bancorp,0.0,n/a,n/a
6101,ZB^F,Zions Bancorporation,0.0,n/a,n/a
6102,NEE^I,"NextEra Energy, Inc.",0.0,n/a,n/a
6103,NEE^J,"NextEra Energy, Inc.",0.0,n/a,n/a
6104,CHSCL,CHS Inc,0.0,Consumer Services,Farming/Seeds/Milling
6105,ZBK,Zions Bancorporation,0.0,Finance,Major Banks
6106,NEE^K,"NextEra Energy, Inc.",0.0,n/a,n/a
6107,ISM,Navient Corporation,0.0,Finance,Finance: Consumer Services
6108,NEE^Q,"NextEra Energy, Inc.",0.0,n/a,n/a
6109,ZB^H,Zions Bancorporation,0.0,n/a,n/a
6110,JSM,Navient Corporation,0.0,Finance,Finance: Consumer Services
6111,ZB^G,Zions Bancorporation,0.0,n/a,n/a
6112,NEE^R,"NextEra Energy, Inc.",0.0,n/a,n/a
6113,OSM,Navient Corporation,0.0,Finance,Finance: Consumer Services
6114,ZB^A,Zions Bancorporation,0.0,n/a,n/a
6115,OFG^B,OFG Bancorp,0.0,n/a,n/a
6116,NBCP,NB Capital Acquisition Corp.,0.0,n/a,n/a
6117,ACCP,"Accelerated Pharma, Inc.",0.0,n/a,n/a
6118,WFC^V,Wells Fargo & Company,0.0,n/a,n/a
6119,PRE^I,PartnerRe Ltd.,0.0,n/a,n/a
6120,WFC^L,Wells Fargo & Company,0.0,n/a,n/a
6121,WFC.WS,Wells Fargo & Company,0.0,n/a,n/a
6122,CATYW,Cathay General Bancorp,0.0,Finance,Major Banks
6123,OFG^A,OFG Bancorp,0.0,Finance,Major Banks
6124,WBS^E,Webster Financial Corporation,0.0,n/a,n/a
6125,WSO.B,"Watsco, Inc.",0.0,n/a,n/a
6126,WPG^I,Washington Prime Group Inc.,0.0,n/a,n/a
6127,RETA,"Reata Pharmaceuticals, Inc.",0.0,Health Care,Major Pharmaceuticals
6128,GJS,STRATS Trust,0.0,Finance,Finance: Consumer Services
6129,INN^B,"Summit Hotel Properties, Inc.",0.0,n/a,n/a
6130,INN^C,"Summit Hotel Properties, Inc.",0.0,n/a,n/a
6131,GBLIZ,Global Indemnity Limited,0.0,Finance,Property-Casualty Insurers
6132,AEUA,Anadarko Petroleum Corporation,0.0,Energy,Oil & Gas Production
6133,DTY,DTE Energy Company,0.0,Public Utilities,Electric Utilities: Central
6134,NLY^A,Annaly Capital Management Inc,0.0,n/a,n/a
6135,GCTS,"GCT Semiconductor, Inc.",0.0,n/a,n/a
6136,JSYNW,Jensyn Acquistion Corp.,0.0,Finance,Business Services
6137,JSYNU,Jensyn Acquistion Corp.,0.0,Finance,Business Services
6138,DTV,DTE Energy Company,0.0,Public Utilities,Electric Utilities: Central
6139,DTQ,DTE Energy Company,0.0,Public Utilities,Electric Utilities: Central
6140,JSYNR,Jensyn Acquistion Corp.,0.0,Finance,Business Services
6141,GFNCP,General Finance Corporation,0.0,Technology,Diversified Commercial Services
6142,GFNSL,General Finance Corporation,0.0,Technology,Diversified Commercial Services
6143,NLY^C,Annaly Capital Management Inc,0.0,n/a,n/a
6144,NLY^D,Annaly Capital Management Inc,0.0,n/a,n/a
6145,DS^D,Drive Shack Inc.,0.0,n/a,n/a
6146,GNST,GenSight Biologics S.A.,0.0,n/a,n/a
6147,DXB,Deutsche Bank AG,0.0,Finance,Major Banks
6148,DTK,Deutsche Bank AG,0.0,Finance,Major Banks
6149,CRD.B,Crawford & Company,0.0,n/a,n/a
6150,DDR^J,DDR Corp.,0.0,n/a,n/a
6151,CYS^A,"CYS Investments, Inc.",0.0,n/a,n/a
6152,AIV^A,Apartment Investment and Management Company,0.0,n/a,n/a
6153,CUBS,"Customers Bancorp, Inc",0.0,Finance,Major Banks
6154,GSHTU,"Gores Holdings II, Inc.",0.0,Finance,Business Services
6155,CUBI^F,"Customers Bancorp, Inc",0.0,n/a,n/a
6156,GOVNI,Government Properties Income Trust,0.0,Finance,Real Estate
6157,CUBI^E,"Customers Bancorp, Inc",0.0,n/a,n/a
6158,GPIAU,GP Investments Acquisition Corp.,0.0,Consumer Durables,Home Furnishings
6159,DS^C,Drive Shack Inc.,0.0,n/a,n/a
6160,DS^B,Drive Shack Inc.,0.0,n/a,n/a
6161,INN^D,"Summit Hotel Properties, Inc.",0.0,n/a,n/a
6162,DRUA,"Dominion Resources, Inc.",0.0,Public Utilities,Electric Utilities: Central
6163,UZA,United States Cellular Corporation,0.0,Public Utilities,Telecommunications Equipment
6164,OXBRW,Oxbridge Re Holdings Limited,0.0,Finance,Property-Casualty Insurers
6165,BIIBV,Biogen Inc.,0.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
6166,RSO^C,Resource Capital Corp.,0.0,n/a,n/a
6167,SBLKL,Star Bulk Carriers Corp.,0.0,Transportation,Marine Transportation
6168,RPAI^A,"Retail Properties of America, Inc.",0.0,n/a,n/a
6169,UMH^B,"UMH Properties, Inc.",0.0,n/a,n/a
6170,UMH^A,"UMH Properties, Inc.",0.0,n/a,n/a
6171,INSEW,"Inspired Entertainment, Inc.",0.0,Technology,Computer Software: Prepackaged Software
6172,LMHA,"Legg Mason, Inc.",0.0,Finance,Investment Managers
6173,TANNL,TravelCenters of America LLC,0.0,Consumer Durables,Automotive Aftermarket
6174,JASNW,"Jason Industries, Inc.",0.0,Consumer Durables,Miscellaneous manufacturing industries
6175,DCUD,"Dominion Resources, Inc.",0.0,Public Utilities,Electric Utilities: Central
6176,DFS^B,Discover Financial Services,0.0,n/a,n/a
6177,DDT,"Dillard&#39;s, Inc.",0.0,Consumer Services,Department/Specialty Retail Stores
6178,DLR^I,"Digital Realty Trust, Inc.",0.0,n/a,n/a
6179,DLR^H,"Digital Realty Trust, Inc.",0.0,n/a,n/a
6180,DLR^G,"Digital Realty Trust, Inc.",0.0,n/a,n/a
6181,GOODM,Gladstone Commercial Corporation,0.0,Consumer Services,Real Estate
6182,DLR^F,"Digital Realty Trust, Inc.",0.0,n/a,n/a
6183,GAINM,Gladstone Investment Corporation,0.0,n/a,n/a
6184,GAINN,Gladstone Investment Corporation,0.0,n/a,n/a
6185,GAINO,Gladstone Investment Corporation,0.0,n/a,n/a
6186,SGQI,Janus SG Global Quality Income ETF,0.0,n/a,n/a
6187,LANDP,Gladstone Land Corporation,0.0,Consumer Services,Real Estate Investment Trusts
6188,DSXN,Diana Shipping inc.,0.0,Transportation,Marine Transportation
6189,DSX^B,Diana Shipping inc.,0.0,n/a,n/a
6190,GPIAW,GP Investments Acquisition Corp.,0.0,Consumer Durables,Home Furnishings
6191,CUBI^D,"Customers Bancorp, Inc",0.0,n/a,n/a
6192,FULLL,Great Elm Capital Corp.,0.0,n/a,n/a
6193,ARI^A,Apollo Commercial Real Estate Finance,0.0,n/a,n/a
6194,AFW,"American Financial Group, Inc.",0.0,Finance,Property-Casualty Insurers
6195,KTOVW,Kitov Pharmaceuticals Holdings Ltd.,0.0,Health Care,Major Pharmaceuticals
6196,AMH^A,American Homes 4 Rent,0.0,Consumer Services,Real Estate Investment Trusts
6197,ENJ,"Entergy New Orleans, Inc.",0.0,Public Utilities,Power Generation
6198,EMP,"Entergy Mississippi, Inc.",0.0,Public Utilities,Electric Utilities: Central
6199,ELU,"Entergy Louisiana, Inc.",0.0,Public Utilities,Electric Utilities: Central
6200,ELJ,"Entergy Louisiana, Inc.",0.0,Public Utilities,Electric Utilities: Central
6201,AMH^B,American Homes 4 Rent,0.0,n/a,n/a
6202,ELC,"Entergy Louisiana, Inc.",0.0,Public Utilities,Electric Utilities: Central
6203,EAI,"Entergy Arkansas, Inc.",0.0,Public Utilities,Electric Utilities: Central
6204,AMH^C,American Homes 4 Rent,0.0,n/a,n/a
6205,EZT,Entergy Texas Inc,0.0,Public Utilities,Electric Utilities: Central
6206,AFA,"American Financial Group, Inc.",0.0,Finance,Property-Casualty Insurers
6207,DUKH,Duke Energy Corporation,0.0,Public Utilities,Power Generation
6208,EVHC^,Envision Healthcare Corporation,0.0,n/a,n/a
6209,LCAHW,"Landcadia Holdings, Inc.",0.0,Finance,Business Services
6210,ELS^C,"Equity Lifestyle Properties, Inc.",0.0,n/a,n/a
6211,LCAHU,"Landcadia Holdings, Inc.",0.0,Finance,Business Services
6212,EQCO,Equity Commonwealth,0.0,Consumer Services,Real Estate Investment Trusts
6213,ALL^A,Allstate Corporation (The),0.0,n/a,n/a
6214,ALL^B,Allstate Corporation (The),0.0,n/a,n/a
6215,ALL^C,Allstate Corporation (The),0.0,n/a,n/a
6216,ALL^D,Allstate Corporation (The),0.0,n/a,n/a
6217,EQC^D,Equity Commonwealth,0.0,n/a,n/a
6218,EPR^F,EPR Properties,0.0,n/a,n/a
6219,ALL^E,Allstate Corporation (The),0.0,n/a,n/a
6220,ALL^F,Allstate Corporation (The),0.0,n/a,n/a
6221,KLREU,KLR Energy Acquisition Corp.,0.0,Finance,Business Services
6222,KLREW,KLR Energy Acquisition Corp.,0.0,Finance,Business Services
6223,AFGH,"American Financial Group, Inc.",0.0,Finance,Property-Casualty Insurers
6224,ACTX,Global X Guru Activist ETF,0.0,n/a,n/a
6225,ARI^C,Apollo Commercial Real Estate Finance,0.0,n/a,n/a
6226,CUBI^C,"Customers Bancorp, Inc",0.0,n/a,n/a
6227,CFR^A,"Cullen/Frost Bankers, Inc.",0.0,n/a,n/a
6228,CYS^B,"CYS Investments, Inc.",0.0,n/a,n/a
6229,DDR^K,DDR Corp.,0.0,n/a,n/a
6230,GPACU,Global Partner Acquisition Corp.,0.0,Finance,Business Services
6231,ANH^C,Anworth Mortgage Asset  Corporation,0.0,n/a,n/a
6232,GPACW,Global Partner Acquisition Corp.,0.0,Finance,Business Services
6233,DKT,Deutsch Bk Contingent Cap Tr V,0.0,Finance,Major Banks
6234,NLY^E,Annaly Capital Management Inc,0.0,n/a,n/a
6235,KRMA,Global X Conscious Companies ETF,0.0,n/a,n/a
6236,FINX,Global X FinTech Thematic ETF,0.0,n/a,n/a
6237,BFIT,Global X Health & Wellness Thematic ETF,0.0,n/a,n/a
6238,ENO,"Entergy New Orleans, Inc.",0.0,Public Utilities,Power Generation
6239,SNSR,Global X Internet of Things Thematic ETF,0.0,n/a,n/a
6240,LNGR,Global X Longevity Thematic ETF,0.0,n/a,n/a
